"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5931271";"";"None";"309.38";"0";"4.02";"BDBM388526";"CNC[C@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1F";"Ki";"'='";"10.7";"nM";"7.97";"";"776313";"UO_0000065";"25.76";"0.47";"3.95";"24.71";"0";"CHEMBL5733768";"Uptake Assay Protocol: SERT: This protocol was designed to measure inhibition of uptake by the human serotonin transporter. The reagents were human SERT (HEK293F) cells, fluoxetine (Sigma), nomifensine, neurotransmitter transporter uptake assay kit (Molecular Devices), freestyle 293 expression medium (Invitrogen), 10× Hank's Balanced Salt Solution (HBSS; Invitrogen), 1 M HEPES (Mediatech), Biocoat poly-D-lysine 96-well, black, clear plates (Becton, Dickinson), and 500 μL polypropylene U-bottom 96-well plates (Fisher). The Assay Buffer (AB) was 1λ HBSS and 0.02 M HEPES.The HEK293F cells were transfected with the human serotonin transporter and frozen in 1 mL aliquots at about 1E+07 cells/mL. On the day of the experiment, the cells were removed from −80° C. or liquid nitrogen and thawed in a room temperature water bath. The cells were dilute to about 1-2E+06 with Freestyle medium. A 1 mL sample (1:2 dilution) was prepared, and the cells were counted. The cells were spun at 1100 rpm for 5 minutes, and the medium was aspirated off. The cells were resuspend in medium at 1.5E+06 cells/mL for about 60,000 cells per well. 40 μL of cells were dispensed per well in the Biocoat plates. The plates were spun at 1100 rpm for 1 minute to improve homogeneity of the cell layer and were incubated at 37° C. for a minimum of 3 hours.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726960";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"10.7"
"CHEMBL5974181";"";"None";"333.79";"0";"3.38";"BDBM396550";"Fc1ccc2c(c1)CC(Oc1ccc(Cl)cc1OC1CNC1)C2";"Ki";"'='";"4.0";"nM";"8.40";"";"792296";"UO_0000065";"25.16";"0.50";"5.02";"27.54";"0";"CHEMBL5733968";"Binding Assay: Receptor binding was performed using membrane fractions prepared from the HEK-293 cell line recombinantly expressing rat 5-HT7 receptors (NCBI accession NM_022938). Compound affinity for the rat 5-HT7 receptor subtype was evaluated by competitive radioligand binding assays using 5-carboxamido[3H]tryptamine ([3H]5-CT) (Amersham Biosciences, cat. 90000403) detection. HitHunter cAMP assays are in-vitro based competitive immunoassays. The assay was performed on the HEK-293 cell line stably transfected with r5-HT7 receptor. Cells were pre-incubated with test compounds for 10 minutes. For antagonist testing, the cells were then challenged with 100 nM 5-CT for 20 minutes. Cells were then lysed and cAMP measured according to manufacturers protocol (Amersham, cat. NET791250UC) or [3H]mesulergine (Amersham, cat. TRK1041). The assay was performed on membranes prepared from HEK-293 cells stably transfected with h5-HT6. Following centrifugation, membranes were resuspended and incubated for 60 min at room temperature with 1.7 nM [3H]LSD in the presence of increasing concentration of test compounds. Nonspecific binding was defined in the presence of 10 μM clozapine (Tocris, cat. TRK1068). Homogenized HEK-293 membranes expressing the human SERT were incubated in 50 mM Tris-HCl (pH 7.5), 120 mM NaCl, 5 mM KCl with [3H]-citalopram (3 nM) with or without test compounds. Nonspecific binding was determined in the presence of 10 μM fluoxetine. Radioactivity readouts and Ki values were performed as previously described for r5-HT7.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727074";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"4.0"
"CHEMBL5871417";"";"None";"345.83";"0";"3.25";"BDBM396552";"COc1ccc2c(c1)CC(Oc1ccc(Cl)cc1OC1CNC1)C2";"Ki";"'='";"262.0";"nM";"6.58";"";"792300";"UO_0000065";"19.03";"0.37";"3.33";"16.57";"0";"CHEMBL5733968";"Binding Assay: Receptor binding was performed using membrane fractions prepared from the HEK-293 cell line recombinantly expressing rat 5-HT7 receptors (NCBI accession NM_022938). Compound affinity for the rat 5-HT7 receptor subtype was evaluated by competitive radioligand binding assays using 5-carboxamido[3H]tryptamine ([3H]5-CT) (Amersham Biosciences, cat. 90000403) detection. HitHunter cAMP assays are in-vitro based competitive immunoassays. The assay was performed on the HEK-293 cell line stably transfected with r5-HT7 receptor. Cells were pre-incubated with test compounds for 10 minutes. For antagonist testing, the cells were then challenged with 100 nM 5-CT for 20 minutes. Cells were then lysed and cAMP measured according to manufacturers protocol (Amersham, cat. NET791250UC) or [3H]mesulergine (Amersham, cat. TRK1041). The assay was performed on membranes prepared from HEK-293 cells stably transfected with h5-HT6. Following centrifugation, membranes were resuspended and incubated for 60 min at room temperature with 1.7 nM [3H]LSD in the presence of increasing concentration of test compounds. Nonspecific binding was defined in the presence of 10 μM clozapine (Tocris, cat. TRK1068). Homogenized HEK-293 membranes expressing the human SERT were incubated in 50 mM Tris-HCl (pH 7.5), 120 mM NaCl, 5 mM KCl with [3H]-citalopram (3 nM) with or without test compounds. Nonspecific binding was determined in the presence of 10 μM fluoxetine. Radioactivity readouts and Ki values were performed as previously described for r5-HT7.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727074";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"262.0"
"CHEMBL1812745";"";"None";"307.82";"0";"3.39";"4g";"COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"29.24";"0.59";"5.61";"30.47";"0";"CHEMBL1815455";"Inhibition of human SERTexpressed in HEK293 cells assessed as inhibition of [3H]5HT reuptake after 10 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811897";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"1.0"
"CHEMBL5798249";"";"None";"324.25";"0";"4.37";"BDBM388571";"CN(C)C[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1";"Ki";"'='";"138.0";"nM";"6.86";"";"776555";"UO_0000065";"21.16";"0.45";"2.49";"29.23";"0";"CHEMBL5733768";"Uptake Assay Protocol: SERT: This protocol was designed to measure inhibition of uptake by the human serotonin transporter. The reagents were human SERT (HEK293F) cells, fluoxetine (Sigma), nomifensine, neurotransmitter transporter uptake assay kit (Molecular Devices), freestyle 293 expression medium (Invitrogen), 10× Hank's Balanced Salt Solution (HBSS; Invitrogen), 1 M HEPES (Mediatech), Biocoat poly-D-lysine 96-well, black, clear plates (Becton, Dickinson), and 500 μL polypropylene U-bottom 96-well plates (Fisher). The Assay Buffer (AB) was 1λ HBSS and 0.02 M HEPES.The HEK293F cells were transfected with the human serotonin transporter and frozen in 1 mL aliquots at about 1E+07 cells/mL. On the day of the experiment, the cells were removed from −80° C. or liquid nitrogen and thawed in a room temperature water bath. The cells were dilute to about 1-2E+06 with Freestyle medium. A 1 mL sample (1:2 dilution) was prepared, and the cells were counted. The cells were spun at 1100 rpm for 5 minutes, and the medium was aspirated off. The cells were resuspend in medium at 1.5E+06 cells/mL for about 60,000 cells per well. 40 μL of cells were dispensed per well in the Biocoat plates. The plates were spun at 1100 rpm for 1 minute to improve homogeneity of the cell layer and were incubated at 37° C. for a minimum of 3 hours.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726960";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"138.0"
"CHEMBL5877069";"";"None";"291.39";"0";"4.09";"BDBM388604";"CNC[C@H](Cc1ccccc1O)c1ccc2ccccc2c1";"Ki";"'='";"28.3";"nM";"7.55";"";"776722";"UO_0000065";"25.90";"0.47";"3.46";"23.40";"0";"CHEMBL5733768";"Uptake Assay Protocol: SERT: This protocol was designed to measure inhibition of uptake by the human serotonin transporter. The reagents were human SERT (HEK293F) cells, fluoxetine (Sigma), nomifensine, neurotransmitter transporter uptake assay kit (Molecular Devices), freestyle 293 expression medium (Invitrogen), 10× Hank's Balanced Salt Solution (HBSS; Invitrogen), 1 M HEPES (Mediatech), Biocoat poly-D-lysine 96-well, black, clear plates (Becton, Dickinson), and 500 μL polypropylene U-bottom 96-well plates (Fisher). The Assay Buffer (AB) was 1λ HBSS and 0.02 M HEPES.The HEK293F cells were transfected with the human serotonin transporter and frozen in 1 mL aliquots at about 1E+07 cells/mL. On the day of the experiment, the cells were removed from −80° C. or liquid nitrogen and thawed in a room temperature water bath. The cells were dilute to about 1-2E+06 with Freestyle medium. A 1 mL sample (1:2 dilution) was prepared, and the cells were counted. The cells were spun at 1100 rpm for 5 minutes, and the medium was aspirated off. The cells were resuspend in medium at 1.5E+06 cells/mL for about 60,000 cells per well. 40 μL of cells were dispensed per well in the Biocoat plates. The plates were spun at 1100 rpm for 1 minute to improve homogeneity of the cell layer and were incubated at 37° C. for a minimum of 3 hours.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726960";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"28.3"
"CHEMBL5955193";"";"None";"395.33";"0";"3.87";"BDBM388590";"CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(N2CCOCC2)c1";"Ki";"'='";"725.0";"nM";"6.14";"";"776649";"UO_0000065";"15.53";"0.32";"2.27";"13.73";"0";"CHEMBL5733768";"Uptake Assay Protocol: SERT: This protocol was designed to measure inhibition of uptake by the human serotonin transporter. The reagents were human SERT (HEK293F) cells, fluoxetine (Sigma), nomifensine, neurotransmitter transporter uptake assay kit (Molecular Devices), freestyle 293 expression medium (Invitrogen), 10× Hank's Balanced Salt Solution (HBSS; Invitrogen), 1 M HEPES (Mediatech), Biocoat poly-D-lysine 96-well, black, clear plates (Becton, Dickinson), and 500 μL polypropylene U-bottom 96-well plates (Fisher). The Assay Buffer (AB) was 1λ HBSS and 0.02 M HEPES.The HEK293F cells were transfected with the human serotonin transporter and frozen in 1 mL aliquots at about 1E+07 cells/mL. On the day of the experiment, the cells were removed from −80° C. or liquid nitrogen and thawed in a room temperature water bath. The cells were dilute to about 1-2E+06 with Freestyle medium. A 1 mL sample (1:2 dilution) was prepared, and the cells were counted. The cells were spun at 1100 rpm for 5 minutes, and the medium was aspirated off. The cells were resuspend in medium at 1.5E+06 cells/mL for about 60,000 cells per well. 40 μL of cells were dispensed per well in the Biocoat plates. The plates were spun at 1100 rpm for 1 minute to improve homogeneity of the cell layer and were incubated at 37° C. for a minimum of 3 hours.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726960";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"725.0"
"CHEMBL5779902";"";"None";"378.30";"0";"4.84";"BDBM396563";"Clc1ccc(C2(COc3ccc(Cl)cc3OC3CNC3)CCC2)cc1";"Ki";"'='";"65.0";"nM";"7.19";"";"792334";"UO_0000065";"19.00";"0.39";"2.35";"23.57";"0";"CHEMBL5733968";"Binding Assay: Receptor binding was performed using membrane fractions prepared from the HEK-293 cell line recombinantly expressing rat 5-HT7 receptors (NCBI accession NM_022938). Compound affinity for the rat 5-HT7 receptor subtype was evaluated by competitive radioligand binding assays using 5-carboxamido[3H]tryptamine ([3H]5-CT) (Amersham Biosciences, cat. 90000403) detection. HitHunter cAMP assays are in-vitro based competitive immunoassays. The assay was performed on the HEK-293 cell line stably transfected with r5-HT7 receptor. Cells were pre-incubated with test compounds for 10 minutes. For antagonist testing, the cells were then challenged with 100 nM 5-CT for 20 minutes. Cells were then lysed and cAMP measured according to manufacturers protocol (Amersham, cat. NET791250UC) or [3H]mesulergine (Amersham, cat. TRK1041). The assay was performed on membranes prepared from HEK-293 cells stably transfected with h5-HT6. Following centrifugation, membranes were resuspended and incubated for 60 min at room temperature with 1.7 nM [3H]LSD in the presence of increasing concentration of test compounds. Nonspecific binding was defined in the presence of 10 μM clozapine (Tocris, cat. TRK1068). Homogenized HEK-293 membranes expressing the human SERT were incubated in 50 mM Tris-HCl (pH 7.5), 120 mM NaCl, 5 mM KCl with [3H]-citalopram (3 nM) with or without test compounds. Nonspecific binding was determined in the presence of 10 μM fluoxetine. Radioactivity readouts and Ki values were performed as previously described for r5-HT7.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727074";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"65.0"
"CHEMBL4091738";"";"None";"391.52";"0";"3.69";"2e";"COc1ccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)cc1";"IC50";"'='";"4050.0";"nM";"5.39";"";"";"UO_0000065";"13.77";"0.25";"1.70";"9.62";"0";"CHEMBL4046311";"Inhibition of re-uptake of [3H]-5-HT at human SERT expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043179";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307715";"";"";"";"4.05"
"CHEMBL4073602";"";"None";"395.94";"0";"4.34";"2k";"Clc1ccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)cc1";"IC50";"'='";"3130.0";"nM";"5.50";"";"";"UO_0000065";"13.90";"0.27";"1.16";"11.75";"0";"CHEMBL4046311";"Inhibition of re-uptake of [3H]-5-HT at human SERT expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043179";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307715";"";"";"";"3.13"
"CHEMBL390929";"";"None";"315.20";"0";"3.82";"5b";"COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)O2";"IC50";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"26.42";"0.57";"4.51";"23.44";"0";"CHEMBL948024";"Displacement of [3H]-citalopram from human SERT expressed in HEK293 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143239";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3307715";"";"";"";"4.7"
"CHEMBL1829574";"";"None";"395.55";"0";"4.29";"17i";"COC1Cc2c(cnn2-c2ccccc2)C2(CCN(CC3CCCCC3)CC2)O1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1833401";"Binding affinity to 5-HT transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828572";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"1.0"
"CHEMBL1829578";"";"None";"355.48";"0";"3.36";"17m";"COC1Cc2c(cnn2-c2ccccc2)C2(CCN(CC(C)C)CC2)O1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1833401";"Binding affinity to 5-HT transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828572";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"1.0"
"CHEMBL181188";"";"None";"315.44";"0";"3.52";"3";"COc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1";"Ki";"'='";"9.69";"nM";"8.01";"";"";"UO_0000065";"25.40";"0.50";"4.49";"26.28";"0";"CHEMBL947040";"Displacement of [3H]citalopram from human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142380";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3307715";"";"";"";"9.69"
"CHEMBL1277500";"";"None";"339.48";"0";"3.52";"6";"CNCCN(c1ccccc1)c1ccc(OCCN2CCCC2)cc1";"Ki";"'>'";"70.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1285351";"Inhibition of SERT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1275364";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"70.0"
"CHEMBL1277411";"";"None";"404.55";"0";"4.76";"5";"CNCCC(c1ccccc1)c1ccc(O)c2ccc(OCCN3CCCC3)cc12";"Ki";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"20.16";"0.37";"3.39";"18.23";"0";"CHEMBL1285351";"Inhibition of SERT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1275364";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"7.0"
"CHEMBL427215";"";"None";"293.48";"None";"None";"(R)-2";"COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1";"IC50";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"18.32";"None";"None";"None";"0";"CHEMBL870732";"Inhibition of serotonin reuptake at human recombinant serotonin transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147023";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"4.2"
"CHEMBL41";"FLUOXETINE";"4.0";"309.33";"0";"4.44";"2";"CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"27.51";"0.53";"4.07";"40.02";"0";"CHEMBL1228923";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221386";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"3.1"
"CHEMBL1224381";"";"None";"286.17";"0";"2.18";"19p";"CNCCC(c1ccc(Cl)c(Cl)c1)n1ncnn1";"IC50";"'='";"181.0";"nM";"6.74";"";"";"UO_0000065";"23.56";"0.51";"4.56";"12.12";"0";"CHEMBL1228923";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221386";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"181.0"
"CHEMBL1224227";"";"None";"267.34";"0";"2.03";"13a";"CNCCC(c1ccc2ccccc2c1)n1ncnn1";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"28.03";"0.51";"5.46";"13.47";"0";"CHEMBL1228923";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221386";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"32.0"
"CHEMBL1722";"METHYLPHENIDATE HYDROCHLORIDE";"4.0";"269.77";"0";"2.09";"(+/-)-1";"COC(=O)C(c1ccccc1)C1CCCCN1.Cl";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL829925";"Inhibition of [3H]5-HT uptake in HEK293 cells expressing human serotonin transporter; Not determined";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143600";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";""
"CHEMBL323447";"";"None";"279.43";"0";"4.53";"16a";"CN(C)CC1C2CCC(C2)C1c1cccc2ccccc12";"Ki";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"26.07";"0.47";"2.75";"224.81";"0";"CHEMBL808864";"Displacement of [3H]-citalopram from Serotonin transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136239";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"52.0"
"CHEMBL106939";"DASB";"1.0";"283.40";"0";"3.35";"DASB";"CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N";"Ki";"'='";"1.12";"nM";"8.95";"";"";"UO_0000065";"31.58";"0.61";"5.60";"16.87";"1";"CHEMBL839605";"In vitro displacement of [3H]paroxetine from human serotonin transporter expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145212";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"1.12"
"CHEMBL126484";"";"None";"342.41";"0";"3.92";"9";"COc1ccccc1OCCNCCCc1c[nH]c2ccc(F)cc12";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"22.48";"0.42";"3.78";"16.64";"0";"CHEMBL806211";"Inhibition concentration against [3H]5-HT uptake by human serotonin transporter in JAR cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148370";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307657";"";"";"";"20.0"
"CHEMBL2391541";"";"None";"270.38";"0";"3.39";"18, 5-MeO-DALT";"C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12";"Ki";"'='";"679.0";"nM";"6.17";"";"";"UO_0000065";"22.81";"0.42";"2.78";"21.83";"0";"CHEMBL2395635";"Displacement of [3H]Citalopram from human recombinant serotonin transporter expressed in HEK293 cells after 1 to 1.5 hrs by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390840";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"679.0"
"CHEMBL6056495";"";"None";"301.35";"0";"3.44";"BDBM433918";"CN(C)CC1(c2ccc(C(F)(F)F)cc2)CCCCC1O";"IC50";"'='";"5091.0";"nM";"5.29";"";"880359";"UO_0000065";"17.56";"0.34";"1.85";"22.55";"0";"CHEMBL5734920";"Functional Uptake Assay (hSERT): Inhibition of human serotonin reuptake transporter was assayed using the recombinant human serotonin transporter expressed in HEK-293 cells. HEK-293 cells expressing human serotonin transporter were plated before the assay. Test compound and/or vehicle was preincubated with cells in modified HEPES buffer pH 7.1 or pH 7.4 for 20 minutes at 18 to 25° C. and 65 nM [3H]serotonin was then added for an additional timed incubation period (ten to thirty minutes). Cells with internalized [3H]serotonin were washed and the amount of tritium taken into cells is counted using a liquid scintillation counter to determine [3H]serotonin uptake. Non-specific binding of tritium was measured in a control reaction containing 10 uM fluoxetine, and was subtracted from the counts for assays to correct for non-specific binding of tritium. Reduction of [3H]serotonin uptake by 50 percent or more (50%) relative to an uninhibited control reaction indicates significant inhibitory activity. Compounds were screened at 10, 1, 0.1, 0.01 and 0.001 uM. The reference compound for the assay was fluoxetine, for which the IC50 value of 7.1 nM was obtained in a typical experiment.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727566";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"5091.0"
